Network_name;ACCESS1;bcc-csm1-1;BNU-ESM;CanESM2;CCSM4;CESM1-BGC;CESM1-CAM5;CMCC-CM;CMCC-CMS;CNRM-CM5;CSIRO-Mk3-6-0;FGOALS-g2;FIO-ESM;GFDL-CM3;GFDL-ESM2G;GFDL-ESM2M;GISS-E2-H;GISS-E2-H-CC;GISS-E2-R;GISS-E2-R-CC;HadGEM2-AO;HadGEM2-CC;inmcm4;IPSL-CM5A-LR;IPSL-CM5A-MR;MIROC-ESM;MIROC-ESM-CHEM;MIROC5;MPI-ESM-LR;MPI-ESM-MR;MRI-CGCM3;NorESM1-M
12_lara1.csv;0.112;0.013166667;0.004833333;0.070166667;0.049333333;0.058833333;0.438333333;0.182;0.026666667;0.061166667;0.016833333;0.064333333;0.076666667;0.027166667;0.027333333;0.036166667;0.0265;0.054333333;0.051;0.007333333;0.025;0.027333333;0.020333333;0.039333333;0.183666667;0.098166667;0.0385;0.053;0.075166667;0.095333333;0.111166667;0.035
20_snow72.csv;0.329666667;0.016333333;0.149777778;0.230666667;0.173555556;0.395444444;0.698222222;0.469333333;0.393777778;0.052;0.093111111;0.015888889;0.261888889;0.057111111;0.058666667;0.027111111;0.061666667;0.030111111;0.023555556;0.036555556;0.307333333;0.275777778;0.112666667;0.120333333;0.100111111;0.020888889;0.023222222;0.085888889;0.458;0.597;0.134;0.206111111
21_mang50.csv;0.318125;0.09425;0;0;0;0;0.012125;0.372625;0.00025;0.044125;0.239625;0.404625;0;0.534875;0;0.604875;0;0;0;0.0735;0.66275;0.303125;0;0;0;0.649125;0.252125;0.724375;0.004125;0.0115;0;0
22_mang1000.csv;0.434375;0.13975;0;0;0;0;0.407625;0.535125;0.029625;0.04975;0.329;0.534125;0;0.66175;0;0.684875;0;0;0;0.103875;0.745125;0.407;0;0;0;0.733125;0.331125;0.81975;0.032375;0.083375;0;0
23_mang2000.csv;0.530777778;0.173333333;0;0;0;0;0.555222222;0.672555556;0.058666667;0.060333333;0.411111111;0.663111111;0;0.783;0;0.804222222;0;0;0.002333333;0.150777778;0.856111111;0.493666667;0;0;0;0.833;0.408666667;0.907666667;0.071555556;0.140777778;0;0
24_wolf1.csv;0.08775;0;0.1365;0;0.24725;0.826;1;0.4765;0;0.0035;0.251;0.048;0.143;0.37375;0.00925;0.10725;0;0.15625;0;0;0.4885;0.021;0.271;0.17975;0.19275;0.29775;0.02375;0.86125;0;0.03375;0.52375;0.343
25_wolf2.csv;0.422;0.0226;0.0314;0.0358;0.1012;0.732;1;0.8826;0.1958;0.0192;0.1976;0.3906;0.034;0.7456;0.0134;0.3232;0.0196;0.0278;0.0306;0.1592;0.7828;0.2016;0.1362;0.2364;0.228;0.6112;0.1884;0.9816;0.0398;0.236;0.5384;0.1726
26_snow803.csv;0.020333333;0.127;0;0.0115;0.000666667;0;0.776;0.003333333;0.002;0.056166667;0.0035;0;0;0;0.0995;0.009;0.0015;0.019;0.003833333;0.026833333;0.0155;0.000666667;0;0.055166667;0;0.094;0.037333333;0.146166667;0.000666667;0;0;0.001666667
27_snow802.csv;0.1275;0.31475;0.0035;0.016416667;0.0175;0.002916667;0.604666667;0.043083333;0.044166667;0.141;0.034;0.012583333;0;0.007583333;0.198916667;0.07975;0;0.0205;0.001083333;0.0415;0.092833333;0.01125;0;0.03675;0.003083333;0.253;0.16975;0.328666667;0.00275;0.008416667;0;0.036
28_Quindio_2_Uni.csv;0.003333333;0.053333333;0;0.001833333;0.0405;0.060666667;0.7675;0.010333333;0.005;0.003833333;0.012;0.001833333;0.003166667;0;0.001333333;0.038166667;0.000333333;0;0;0.002666667;5.00E-04;0.000833333;0;0.009833333;0.003333333;0.021;0.010666667;0.049666667;0;0.012833333;0.004666667;0.039666667
29_snow801.csv;0.002555556;0.036111111;0.032555556;0.019666667;0.002222222;0.003777778;0.496333333;0.005777778;0.006111111;0.002111111;0.041333333;0.011222222;0.001777778;0.001333333;0.030444444;0.082333333;0;0.019;0.023888889;0;0.004555556;0.003222222;0;0.115111111;0.005777778;0.097111111;0.109777778;0.204666667;0.075333333;0.005777778;0.082555556;0.018777778
30_Quindio_1_coffee.csv;0.032;0.094692308;0.005;0.002153846;0.052615385;0.093923077;0.665692308;0.050615385;0.034923077;0.013230769;0.022769231;0.012769231;0.025;0.011846154;0.015461538;0.074692308;0.007384615;0;0;0.012;0.014538462;0.018;0;0.014153846;0.028923077;0.030153846;0.030076923;0.093692308;0.008384615;0.059615385;0.000538462;0.075769231
31_Charguayaco.csv;0.0655;0.58875;0;0;0.543125;0.63925;0;0.730875;0.655875;0.0245;0.305625;0.34625;0.629125;0.055;0.373;0.579875;0.3755;0.099875;0.1785;0.32725;0.256125;0.27725;0.037875;0;0.589875;0;0.124625;0.787625;0.293875;0.806375;0;0.944125
32_Veinte de Julio.csv;0.0775;0.424714286;0.000142857;0;0.382;0.487285714;0;0.577214286;0.503571429;0.035857143;0.226071429;0.244071429;0.473642857;0.055857143;0.276928571;0.4275;0.262214286;0.061357143;0.131785714;0.229071429;0.187285714;0.202785714;0.051071429;0;0.451928571;0.000571429;0.102285714;0.617785714;0.2265;0.661785714;0;0.819571429
33_gutierrez.csv;0.025666667;0.017111111;0.029;0.006111111;0.024666667;0.047777778;0.438333333;0.088555556;0.045111111;0.006888889;0.023333333;0.012444444;0.045777778;0.006666667;0.014777778;0.021444444;0.008555556;0.002555556;0.004888889;0.013777778;0.015111111;0.02;0.012222222;0.008;0.044666667;0.009333333;0.012555556;0.049333333;0.025333333;0.130666667;0.011777778;0.078333333
34_Lasprilla .csv;0.281875;0.628;0;0.107875;0.301375;0.41825;0.568875;0.650875;0.4375;0.025;0.014;0.428875;0.209875;0.06325;0.058375;0.296625;0.3835;0.127375;0.009375;0.019125;0.367;0.231875;0.163375;0.04275;0.695625;0.2835;0.47825;0.668625;0.199;0.29125;0.2805;0.673
