Network_name;ACCESS1;bcc-csm1-1;BNU-ESM;CanESM2;CCSM4;CESM1-BGC;CESM1-CAM5;CMCC-CM;CMCC-CMS;CNRM-CM5;CSIRO-Mk3-6-0;FGOALS-g2;FIO-ESM;GFDL-CM3;GFDL-ESM2G;GFDL-ESM2M;GISS-E2-H;GISS-E2-H-CC;GISS-E2-R;GISS-E2-R-CC;HadGEM2-AO;HadGEM2-CC;inmcm4;IPSL-CM5A-LR;IPSL-CM5A-MR;MIROC-ESM;MIROC-ESM-CHEM;MIROC5;MPI-ESM-LR;MPI-ESM-MR;MRI-CGCM3;NorESM1-M
1_alarcon_co.csv;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!
81_weinetein low.csv;0.081;0;0.015010582;0.046269841;0;0.027;0.478322751;0.224;0.124;0.02;0.032;0.001;0.039;0.147814815;0.041;0.067756614;0.055031746;0.115285714;0.028767196;0.01;0.096010582;0.047;0;0.008;0.051;0.065026455;0.036513228;0.153;0.075;0.147;0.02;0.068
82_weinstein high.csv;0.144496894;0.041577723;0.055251061;0.179056223;0.019798916;0.076748739;0.415451568;0.408400639;0.217751828;0.043192132;0.12489908;0.018795914;0.086465405;0.413355969;0.088806285;0.154875917;0.187247768;0.334481435;0.122811226;0.012751786;0.224738406;0.072471549;0.024748645;0.129849391;0.156030555;0.21643069;0.144679182;0.222688036;0.161425487;0.307012543;0.046253265;0.176722442
83_Cloud forest Oscar Marin.csv;0.660266667;0.658987037;0.356911111;0.14975;0.738755556;0.72732963;0.665498148;0.698612963;0.7107;0.425918519;0.664642593;0.568024074;0.681881481;0.58882963;0.644994444;0.710457407;0.361625926;0.007925926;0.068144444;0.479353704;0.576594444;0.663022222;0.006935185;0.207583333;0.684672222;0.709337037;0.705309259;0.649951852;0.51087037;0.677638889;0.001981481;0.651701852
84_Oscar Marin premontane forest.csv;0;0.025809524;0;0;0.03447619;0.065333333;0.32452381;0;0;0;0;0;0;0;0;0.014571429;0;0;0;0;0;0;0;0.039047619;0;0.017142857;0;0.015142857;0;0;0.008571429;0.019619048
85_najara_rech.csv;0.76;0.688166667;0.6075;0.615666667;0.4555;0.6455;0.686166667;0.7745;0.648166667;0.541833333;0.712333333;0.3315;0.672666667;0.498833333;0.267666667;0.407666667;0.635166667;0.596333333;0.440666667;0.725;0.6995;0.644166667;0.426;0.648333333;0.640833333;0.614833333;0.633833333;0.731166667;0.632166667;0.6615;0.090833333;0.5055
86_Edvaldo.csv;0.509377268;0.508674461;0.319836395;0.300831491;0.553599802;0.476527494;0.68332792;0.758669076;0.700863861;0.54050085;0.527561565;0.552832341;0.566794444;0.705879563;0.462289257;0.482480896;0.404343112;0.288778486;0;0.037654138;0.412305159;0.622156491;0.580850879;0.35598271;0.796260743;0.641517205;0.76188801;0.21770326;0.563269926;0.725393396;0.253353997;0.72819521
87_El Triunfo low.csv;0.557;0.09475;0.3865;0.012;0.07;0.074;0.63475;0.54825;0.37425;0.36175;0.003;0.24925;0.04925;0.55975;0.3305;0.54825;0.251;0.0875;0.13275;0.0845;0;0;0.02;0.23825;0.30175;0.4305;0.44775;0.58325;0.46275;0.51675;0.56225;0.09725
88_El Triunfo middle.csv;0.655578947;0.004;0.271;0;0.039;0;0.871;0.603552632;0.650368421;0.421868421;0;0.690789474;0;0.699289474;0.204;0.523289474;0.297526316;0.007;0.04;0.026;0;0.014;0;0.044;0.1;0.238131579;0.724684211;0.565342105;0.773684211;0.849263158;0.833973684;0
89_El Triunfo high.csv;0.427;0;0.025;0;0;0;0.563;0.308;0.453;0.238;0;0.618;0;0.534;0.034;0.318;0.148;0;0;0;0;0;0;0;0;0.086;0.565;0.375;0.607;0.547;0.525;0
90_Huitepec.csv;0.161;0.272;0.336;0;0;0.173;0.612;0.039;0;0;0.039;0.033;0.148;0.139;0.107;0.085;0;0.007;0.001;0;0.136;0.087;0.244;0.075;0.349;0.287;0;0.075;0;0;0;0.178
91_Buzato_caragua.csv;0.495722222;0.624462963;0.465851852;0.262055556;0.459037037;0.67362963;0.675148148;0.473481481;0.581888889;0.661851852;0.703703704;0.541407407;0.707833333;0.127574074;0.679111111;0.280851852;0.686759259;0.698444444;0.688851852;0.59537037;0.67162963;0.688944444;0.589944444;0.703074074;0.474333333;0.507388889;0.570555556;0.667277778;0.660203704;0.687018519;0.687018519;0.689222222
92_Buzato_cunha.csv;0.3;0.365;0.141;0.012;0.228;0.411;0.448;0.273;0.322;0.393;0.483;0.251;0.45;0.182;0.393;0.328;0.462;0.397;0.31;0.207;0.448;0.438;0.382;0.431;0.227;0.328;0.354;0.494;0.397;0.427;0.424;0.419
